,tweet_id,timestamp,tweet_text
391,1237772275912454146,2020-03-11 16:08:01,imagine correcting position for time w.r.t our time for two trillion galaxies in the observable universe! 😉 here.it has to be done though to know how the universe actually is and if it is expanding and accelerating. good luck 😊
392,1237772224259481600,2020-03-11 16:07:49,it’s going to be a great day i can feel it 😊
393,1237771980839018497,2020-03-11 16:06:51,"today i hit a banger boys, im very happy 😊"
394,1237771975164071936,2020-03-11 16:06:50,"if you ever want to win me over, randomly send tiff’s treats to my job 😊"
395,1237771924668743682,2020-03-11 16:06:38,"well as a nice change of pace this morning, i got a job offer from a local business in my email. decent way to start my morning 😊"
396,1237771802492801029,2020-03-11 16:06:09,"embrace yourself. when you make peace with your inner demon, you will find happiness 😊"
397,1237771634469044224,2020-03-11 16:05:28,im happy to know that your doing well. 😊
398,1237771566559170561,2020-03-11 16:05:12,walked to my favorite restaurant/ bar 😊
399,1237771512662327296,2020-03-11 16:04:59,"if you are ever not feeling yourself, or feeling a bit down, i can not emphasise enough how helpful exercise is!  just 30mins, you do not have to run a marathon or lift all the weights in the gym, just do you. it really helps 😊"
400,1237771162207154177,2020-03-11 16:03:36,want to buy a smart watch! any recommendations what and where to buy? 😊
401,1237771108507512833,2020-03-11 16:03:23,love you jean.  love you my shone baby.  i love you.  i love you jean.  i love you  . masha masha masha masha.  i love you. 😊
402,1237771071941750785,2020-03-11 16:03:14,"still one match to go for us, still that little hope remaining. all we need to do is to win our last group stage match and then wait for other results. let’s see whether this all will end up at the conclusion of group stage 😊"
403,1237771068170997762,2020-03-11 16:03:13,"lady at the security desk said ""you have some beautiful eyes!""  man, it's a great feeling to get a compliment. made my day! 😊"
404,1237771052404494337,2020-03-11 16:03:10,I am so fucking thankful 😊
405,1237771013166755840,2020-03-11 16:03:00,if you know whats good for you do not fucking try me ever haha actions speak louder than words n actions will show 😊
406,1237770309337481217,2020-03-11 16:00:13,"i feel really, unusually great this morning 😊"
407,1237770277876043777,2020-03-11 16:00:05,thanks for sharing 😊
408,1237770266304024581,2020-03-11 16:00:02,"another productive day, house clean top to bottom, now chill before work 😊"
409,1237770184137506816,2020-03-11 15:59:43,"thank god dew airport did not get a travel ban, so all is not lost 😊"
410,1237770171101720576,2020-03-11 15:59:40,if you leave me and you see me better act like you do not know me 😊
411,1237770120686178315,2020-03-11 15:59:28,my babyshower going to be small but cute 😊
412,1237770004466028550,2020-03-11 15:59:00,"just let them be,  they have choose their own ways. they choose for hurting us as long as it makes them happy . thank you for the truth, thank you for wasting my time all this time and thank you for those scars you gave it to me,  i will never forget 😊"
413,1237769878603542535,2020-03-11 15:58:30,i just receive some amazing news today despite me being rush to the ed. i just got a called that i have been hired for my dream job and i have nobody to thank but god and my friends who prayed for me 💕 securing my bag as a public health professional 😊
414,1237769573773881344,2020-03-11 15:57:17,"dear myself, thank you so much! 😊"
415,1237769521856831488,2020-03-11 15:57:05,due to covid-19 my employer put auxiliary polices to make sure all staff sanitize their hand before entering and leaving 😅 we take serious of this matter. precaution is better than cure 😊
416,1237769064338128902,2020-03-11 15:55:16,i considered that i do not have enough projects to my portfolio website i designing now.  f**ng nd!  and fribblish-style works does not match for this and does not appears my skills i think.  what should i do? any suggestions appreciate 😊
417,1237768961284091904,2020-03-11 15:54:51,i just want to be known as a all around good person.that’s all 😊
418,1237768948243890178,2020-03-11 15:54:48,still in bed and i am okay with that. good morning. 😊
419,1237768716617691137,2020-03-11 15:53:53,happy happy happy 😊
420,1237768683965071362,2020-03-11 15:53:45,"it feels good to invest in someone that appreciates it, mee 😊"
421,1237768433166479365,2020-03-11 15:52:45,thanks to every individual who sees the potential in me and believes in me. it's true that you do not need a lot of friends. you only need to surround yourself with positive people who chooses to see the good in you 😊
422,1237768195345350662,2020-03-11 15:51:49,"since god told  me i am going to get it, i walk like i already got it! 😊"
423,1237767886002958336,2020-03-11 15:50:35,so beautiful today 😊
424,1237767798656503808,2020-03-11 15:50:14,ah cory denying his feelings for tanga and tanga having a brief thing for his brother. we love the early years of boy meets world when nothing was set in stone and everyone was just winging it with outstanding child acting 😊
425,1237767712471945216,2020-03-11 15:49:53,got some great news in my email this morning 😊
426,1237767528421744640,2020-03-11 15:49:10,does anyone have those posters of sweet night 😊
427,1237767506011525121,2020-03-11 15:49:04,ok which excision lost lands mix do you all like?  my favorite is 2017. 😊
428,1237767397022429185,2020-03-11 15:48:38,i did the best that i could anyway. 😊
429,1237767339589787648,2020-03-11 15:48:25,being angry onto of mildly inconvenienced was not a good start to my morning. my poor husband.😂😂 but i ate and i am happy now 😊
430,1237767302180999169,2020-03-11 15:48:16,anyone plain ark on ps4 and is 16 plus. looking for a co admin to help run the island map if interested dm me 😊
431,1237767291749543936,2020-03-11 15:48:13,happy too-hot-for-my-usual-jacket-too-cold-for-just-a-sweater day boston 😊
432,1237767240025546752,2020-03-11 15:48:01,i love my friends 😊
433,1237767172849467392,2020-03-11 15:47:45,"i attracted passion and when i tell you it’s good good, it’s god good. if this is the end i will finally die happy 😊"
434,1237766979848675328,2020-03-11 15:46:59,i am so proud of myself.for the first time this semester i completely understood and did the work in my science class 😊
435,1237766456319737856,2020-03-11 15:44:54,hi I am syuhadah and i am your life planner. feel free to ask me about any protection 😊
436,1237766406478807040,2020-03-11 15:44:42,i really appreciate our healthcare workers! thank you for your never ending service! ❤  praying for your physical and mental health! 😊
437,1237766342176014336,2020-03-11 15:44:27,feeling good about this 😊
438,1237766199817076736,2020-03-11 15:43:53,good luck on day 2 of placements 😊
439,1237766182494703616,2020-03-11 15:43:49,god is good and i am forever grateful 😊
440,1237766152752746498,2020-03-11 15:43:42,"wash adam, walaupun character dia verek siket, tap i adore him.flu keef, dream of having a husband like him. he is just so so good. 😊 #dramachandelier"
441,1237766105164386305,2020-03-11 15:43:30,"today is off to a great start!  i hope all are having a good day today, too! 😊"
442,1237765999190999042,2020-03-11 15:43:05,stop begging these nights to do what they suppose to do! boss up and get a nigra that love doing all that just to see you smile and happy 😊
