,tweet_id,timestamp,tweet_text
50,1235148006753787905,2020-03-04 10:20:07,"i am seriously excited guys!  i am going to be making an announcement, this evening, which i hope you are going to be excited about too! this is something i have wanted to do since january, and i have been working on since march last year! peace ☮️  jim #announcement #project #excited"
51,1235119528268333057,2020-03-04 08:26:57,"record entries for this week's house music competition, 126 students competing, 2 fantastic days of music ahead. #excitement"
52,1235006463841619968,2020-03-04 00:57:40,im finally getting a gaming chair! im so excited it's crazy laughing out loud. #excited
53,1235002540296744961,2020-03-04 00:42:05,mickey’s new ride runway railway opens tomorrow! yay! #disney #hollywoodstudios #excited
54,1234946540311076864,2020-03-03 20:59:34,looking forward to tonight. have some really fun options for entertainment and I am free the next 2 days.  #excited
55,1234941252132638720,2020-03-03 20:38:33,excited for what god has in store ! #anxious #excited #blessedandgrateful
56,1234928225622614016,2020-03-03 19:46:47,"one more shift in work then four days off! can not wait to celebrate my birthday 🎂 this weekend, rugby and lads what more can you ask for? 😝#birthday #tuesdaythoughts #excited"
57,1234925972027252748,2020-03-03 19:37:50,this week has been going so good 🥳 i am that much closer to sharing the cover art and track list ! i am #excited
58,1234907994405601281,2020-03-03 18:26:24,less than a week till cheltenham festival. #excitement #betting
59,1234872721168834564,2020-03-03 16:06:14,i have decided to start streaming tonight. i am going to try to work on my ability to play r6 seige and then finish with my continuation of the witcher 3: wild hunt #excited #mixer
60,1234731666859491328,2020-03-03 06:45:44,filling out an application tomorrow. my sister is amazing she put in a good word for me. i finally might be getting a job.  #nervous #excited
61,1234646974634217472,2020-03-03 01:09:12,'welcome to manila!'  never gets old baby never  ~to more stuff in every travel  #excitement
64,1234545957712408580,2020-03-02 18:27:47,have not played animal crossing in easily over ten years. im #excited
65,1234487610887811072,2020-03-02 14:35:56,so excited to be welcoming a vip to our little pre-school tomorrow morning.watch this space 😉 #excited #cantrail
66,1234466174328504324,2020-03-02 13:10:45,thor hero pack for marvel champions is on its way to me #excited #myölui
67,1234465996871696384,2020-03-02 13:10:03,"i have been working on a fun little harry potter project to aid our developers with their learning. as each session has gone by, i have been adding to the project with the content from the day. it has inspired some really cool projects. this week, those projects finish 🥳 #excited"
68,1237806431300018176,2020-03-11 18:23:45,life is great 🤩
69,1237806177406377984,2020-03-11 18:22:44,for my day i want all my mutuals to act like they care that its my day and be really nice to me 🤩
70,1237806150013333505,2020-03-11 18:22:38,best day gift is hearing about the einstein sentencing . wow 🤩
71,1237805816922726401,2020-03-11 18:21:18,my nephew is so cute www 🤩
72,1237805742234775553,2020-03-11 18:21:00,dora cat wow 🤩
73,1237805232035266560,2020-03-11 18:18:59,best part about morchella being moved to october is that we will only have to wait about 6 months till the next morchella 🤩
74,1237804680744448002,2020-03-11 18:16:47,who about to go viral just by locals and playlists we love that 🤩
75,1237804570870333441,2020-03-11 18:16:21,off zucchini and cheese are my favorite right now 🤩
76,1237804348366901250,2020-03-11 18:15:28,got the best news ever 🤩
77,1237804262937243651,2020-03-11 18:15:08,i am actually super stoked for total anarchy 🤩
78,1237804187666264064,2020-03-11 18:14:50,kamila is at the line friends store in ny buying us merch 🤩
79,1237803630142672897,2020-03-11 18:12:37,being a maid of honor calls for re-downloading the interest app 🤩
80,1237803199840555010,2020-03-11 18:10:54,"off work early, what a beautiful day 🤩"
81,1237802336770232321,2020-03-11 18:07:28,my stepdames selling his guitar and giving me the money  feeling: successful 🤩
82,1237802304054554625,2020-03-11 18:07:21,i love sunbathing 🤩
83,1237802009052336128,2020-03-11 18:06:10,i never thought i would be in love like this 🤩
84,1237802008486260736,2020-03-11 18:06:10,i love unexpected good news  🤩
85,1237801761705824256,2020-03-11 18:05:11,i have done so much in the span of this morning  and I don't know how i still feel so energized 🤩
86,1237801460647288833,2020-03-11 18:04:00,literally the best news 🤩
87,1237801166655770624,2020-03-11 18:02:50,"i honestly can not wait to be in up for my day, with all my girls and my mans 🥺🥳 what more can i ask for 🤩"
88,1237801111379116039,2020-03-11 18:02:36,this bathing suit fits perfect 🤩
89,1237801015337984003,2020-03-11 18:02:13,my next off day is taking my baby out to go have fun 🤩
90,1237800937843916801,2020-03-11 18:01:55,getting laser hair removal has been the best decision i have ever made. 🤩
91,1237800698991054849,2020-03-11 18:00:58,gr8 day for a sonic slush 🤩
92,1237800559085850624,2020-03-11 18:00:25,the day you have been waiting all week for! check back in at noon for today's #afternuundelight question. you will have the chance to win a bundle of nun immunity! 🤩
93,1237800406673231874,2020-03-11 17:59:48,"the overdone cuteness is starting to bleed into admin's actually personally, i am becoming me 🤩"
94,1237800345075621890,2020-03-11 17:59:34,i love me some dunlin’ donuts iced coffee 🤩
95,1237800280697327619,2020-03-11 17:59:18,the power a phi holds. they can shut you down and shatter your dreams. wow much admire 🤩
96,1237800021149376513,2020-03-11 17:58:16,my skin is so clear and glory i just need sum lashes to top it all off 🤩
97,1237799973611278337,2020-03-11 17:58:05,need a good laugh 🤩
98,1237799772125200384,2020-03-11 17:57:17,my friend invited me over today for waffles  and tacos 🤩
99,1237799712272429056,2020-03-11 17:57:03,wow i love being stood up 🤩
100,1237799378808684546,2020-03-11 17:55:43,‼️ selling x2 tickets for the wales vs scotland match this saturday! ‼️  dm if interested 🤩
101,1237799332411142144,2020-03-11 17:55:32,thank god for these 8 week classes 🤩
102,1237798054834601984,2020-03-11 17:50:28,the school trip i was kinda excited for is now cancelled due to corona i love 🤩
103,1237798020122431489,2020-03-11 17:50:19,if over thinking was a sport then shirt i would be a world champ 🤩
104,1237797121346228224,2020-03-11 17:46:45,i can not wait to listen to nill's album! I am so excited 🤩
105,1237796604993814528,2020-03-11 17:44:42,just hold on aged like fine wine 🤩
106,1237796474609639424,2020-03-11 17:44:11,a life like mom im fine. 🤩
107,1237796345773244417,2020-03-11 17:43:40,"last minute flights for spring break, we love it 🤩"
108,1237796339691294720,2020-03-11 17:43:39,feels so good to sleep in 🤩
109,1237796259488051200,2020-03-11 17:43:20,ms left at and we had warm sunny weather 🤩
110,1237796084069683200,2020-03-11 17:42:38,ferny hollow you absolute beauty 🤩
111,1237795998669459456,2020-03-11 17:42:17,"i love spring time, traveling on traveling these next couple of months 🤩"
112,1237795812895318018,2020-03-11 17:41:33,best text off my mother in law “i have booked a table for 8’ o clock tonight in bessemer” made my week pass key 🤩
113,1237795652609937408,2020-03-11 17:40:55,been shooting my friendship shot hell lately 🤪🤪  love hanging out w new ppl and getting close to those i never expected 🤩
114,1237795550700941312,2020-03-11 17:40:31,"i got vip tomorrow night, i feel like a star 🤩"
115,1237795410581893122,2020-03-11 17:39:57,god been so good to me lately 🤩
116,1237794920657760256,2020-03-11 17:38:00,such a beautiful day 🤩
117,1237794844493283328,2020-03-11 17:37:42,tripple redd literally last minute i think yes 🤩
118,1237794620593115138,2020-03-11 17:36:49,the weather has been so nice lately 🤩
119,1237794291373600768,2020-03-11 17:35:30,beautiful // bezzi 🤩
120,1237794286994952193,2020-03-11 17:35:29,bow a weekend off it and then a few days off work and i am looking and feeling better than i have in months. do not underestimate the effects of self care 🤩
121,1237794145277804545,2020-03-11 17:34:55,i love fried chicken wednesday 🤩
122,1237793620767490049,2020-03-11 17:32:50,"my mom  and stereom always made me feel like i could only be loyal to one of them and not the other. i never want mia to feel like that with whoever her dad is with. if mia loves her, that means she’s doing good by my baby. i am ok with that 🤩"
123,1237793595844788224,2020-03-11 17:32:44,foi: #oriandthewillofwisps is fucking fantastic! 🤩
124,1237793492891586560,2020-03-11 17:32:20,#boldandbeautiful douglas and his tennis shoes. too adorable! 🤩
125,1237792901733724160,2020-03-11 17:29:59,stressed af but it’s a beautiful day and i am off work today. thank you god 🤩
126,1237792749098807296,2020-03-11 17:29:23,only people with superior taste can appreciate we made it 🤩
127,1237792635760173061,2020-03-11 17:28:56,"bight: we created the blueprint. we made its. we are the mastermind.  media: bight are fucked after its. its the only reason bight has not gone bankrupt yet. if the ipo plans fail this year, bight are toast and must say goodbye to their company.  me: this feels awesome. 🤩"
128,1237791935231918084,2020-03-11 17:26:09,i just had the best breakfast/lunch ever 🤩
129,1237791775428878336,2020-03-11 17:25:30,two places just opened up in my building. hope we get some amazing tenants. 🤩
130,1237791718105165824,2020-03-11 17:25:17,"speaking it into reality. i wont be “not bad” at track, i will be good. i will be great. 🤩"
131,1237791690812985348,2020-03-11 17:25:10,my skin is looking extra good today i do not even want to put on makeup 🤩
132,1237790284043427840,2020-03-11 17:19:35,working in real estate you see some sweet houses 🤩
133,1237789794744373248,2020-03-11 17:17:38,what a beautiful day 🤩
134,1237789668248338433,2020-03-11 17:17:08,i do not know what it is but cooking a full ass meal for my man for when he’s off work has me feeling so accomplished and excited 🤩
135,1237789374143762433,2020-03-11 17:15:58,end of meeting was actually useful! new word plugin available that will let me make the exact content controls i have been wanting~ ahh~ 🤩
136,1237789213774491653,2020-03-11 17:15:20,"i must admit i am so pleased with the magus archives direction. it went exactly where i expected and i am not upset in the slightest, i just want to see how it’s handled now 🤩"
137,1237788761569865730,2020-03-11 17:13:32,the corona virus is just another example of people overreacting because of the media. chill out people but also thanks for the cheaper plane tickets for my upcoming trips 🤩
138,1237788385286250496,2020-03-11 17:12:02,you rock dr render charcoal! thanks for the follow. 🤩
139,1237788076929216513,2020-03-11 17:10:49,my period almost over thank god 🤩
140,1237787007226609664,2020-03-11 17:06:34,receiving good news if the best feeling ever 🤩
141,1237786986427154433,2020-03-11 17:06:29,i love this corona virus because i just landed a round trip ticket for $80 🤩
142,1237786454199349248,2020-03-11 17:04:22,im so ready for season 2 of euphoria 🤩
143,1237785424652689408,2020-03-11 17:00:16,i am so interested in self-improvement books 🤩
144,1237785423105015808,2020-03-11 17:00:16,"its and likes if you like taehyung, follow whoever its and likes 🤩"
145,1237785415752523778,2020-03-11 17:00:14,sc jus reminded me that this time last year i was ugly. god is good 🤩
146,1237784566485716993,2020-03-11 16:56:52,loving this weather 🤩
147,1237784356334247938,2020-03-11 16:56:02,sorry i have been ia! i am hoping to update later 🤩
148,1237784224909930497,2020-03-11 16:55:30,karma doing its thing again! i truly love to see it 🤩
149,1237784171961036807,2020-03-11 16:55:18,laughing out loud my its promotion was successful 🤩
150,1237783977089536001,2020-03-11 16:54:31,i am behind in my classes but i really do not care 🤩
151,1237783964930244610,2020-03-11 16:54:28,this weather makes me feel so alive i love it 🤩
152,1237783802644172800,2020-03-11 16:53:50,my credit score looking real good 🤩
153,1237783272072986624,2020-03-11 16:51:43,"a little bit disappointed, but still enjoyed the moment 🤩"
154,1237783261700472832,2020-03-11 16:51:41,this determination to improve. 🤩
155,1237783052580839424,2020-03-11 16:50:51,i am living my best single life 🤩
156,1237782532822716419,2020-03-11 16:48:47,glad i have widu mates now. 🤩
157,1237782361787568129,2020-03-11 16:48:06,superb inset day today! lots of discussion about the importance of oracy in the classroom - something at the heart of my teaching philosophy. having the opportunity to share and develop ideas as part of a cluster of schools has been super informative and inspiring #pace 🤩
158,1237782291776233473,2020-03-11 16:47:49,my child lacks no confidence  and honestly it’s great . you go baby keep shinning 🤩
159,1237781831103041536,2020-03-11 16:46:00,deactivating right now sounds like a good idea 🤩
160,1237781545236205573,2020-03-11 16:44:51,just burned my lip with a hot egg and now i have a blister on my lip right before i leave to mx. perfect 🤩
161,1237781378965667841,2020-03-11 16:44:12,i buy you vivency i love when you dripping 🤩
162,1237780858083426304,2020-03-11 16:42:08,this weather is just. marvelous 🤩
163,1237780688906194945,2020-03-11 16:41:27,"love seeing people do well, everyone off on there travels and acting doing good for themselves 🤩"
164,1237780595440259072,2020-03-11 16:41:05,laughing out loud i am going to pr in 2 weeks i am excited 🤩
165,1237780129536974851,2020-03-11 16:39:14,congratulations to everyone that got accepted into the nursing program today. we love to see it 🤩
166,1237779755719692293,2020-03-11 16:37:45,i bought the cutest purple with gold flecks and dice and a moon (glow in the dark) themed pouch. 🤩
167,1237779322238312448,2020-03-11 16:36:01,really feeling like detaching myself from everyone yep yep 🤩
168,1237779177375498240,2020-03-11 16:35:27,"i do not care, today is my day. just like everyday 🤩"
169,1237779107859116033,2020-03-11 16:35:10,feeling hell good about this test 🤩
170,1237779106659434497,2020-03-11 16:35:10,i ordered maidens cake  and i hope i get the okay to take it after practice because he has his first practice on his birthday 🤩
171,1237779066167504897,2020-03-11 16:35:00,"nails tomorrow  and lashes on friday, wow i am ready for this girls trip next weekend 🤩"
172,1237778826425511939,2020-03-11 16:34:03,its such a pretty day 🤩
173,1237778055004708864,2020-03-11 16:30:59,another great performance 🤩
174,1237777654759198721,2020-03-11 16:29:24,diamond in the rough look good as own’s account 🤩
175,1237776763020664833,2020-03-11 16:25:51,best and fun part of adulating is grocery shopping 🤩
176,1237776626240442370,2020-03-11 16:25:19,"il friends, new coronavirus case in lombard 🤩"
177,1237776585698107392,2020-03-11 16:25:09,anal day tom ❣️ so excited 🤩
178,1237776342462222340,2020-03-11 16:24:11,popsmoke has the best workout music 🤩
179,1237776325454135297,2020-03-11 16:24:07,did i just have the finest left driver? yes. did i get his number? also yes 🤩
180,1237776247989497856,2020-03-11 16:23:48,going to try zimb's recipe sometime this week looks so good 🤩
181,1237775888516702210,2020-03-11 16:22:23,"ee i get my new phone today I am so excited to have a nice camera that works. you all are about to get bombarded with pics of my plants, dog, kids, and belly 🤩"
182,1237775512371490816,2020-03-11 16:20:53,i love me a class is cancelled notification 🤩
183,1237775342133301250,2020-03-11 16:20:12,did i recklessly book a disney trip with my best friend? absolutely. t-58 days 🤩
184,1237775277591351296,2020-03-11 16:19:57,positive thinking and resolve just gave me an opportunity 🤩
185,1237774766989291523,2020-03-11 16:17:55,you all. it’s such a pretty day to go for a walk or a run 🤩
186,1237774354777341952,2020-03-11 16:16:17,can not wait to treat myself to a new hand bag in new york! engagement pressie from me to me 🤩
187,1237774113973981185,2020-03-11 16:15:20,wow it’s so beautiful out today 🤩
188,1237773868707741696,2020-03-11 16:14:21,great times are coming 🤩
189,1237773377621774336,2020-03-11 16:12:24,wow it’s such a beautiful day to go on a hike 🤩
190,1237772717916426240,2020-03-11 16:09:47,"as a mino vocals enthusiast, i can not wait to see the lines they will be giving him to sing for the other songs. 🤩"
191,1237772565789036544,2020-03-11 16:09:11,twitch! a huge win for international fans 🤩
192,1237772553474760704,2020-03-11 16:09:08,i have been loving the weather lately. been having me in the best mood 🤩
193,1237772017111269376,2020-03-11 16:07:00,wow thorpe looks very nice. would b better with me in it though 🤩
194,1237771472476598272,2020-03-11 16:04:50,yes! my class is going online! 🤩
195,1237770847378649088,2020-03-11 16:02:21,waiting for the season of day parties and casual day drinking 🤩
196,1237770458063425541,2020-03-11 16:00:48,exciting news for the spring and fall sports seasons for me 🤩
